iteration,validation_score
2393,1.95382426259031e-05
2394,1.9538242625903104e-05
2395,1.95382426259031e-05
2396,1.95382426259031e-05
2397,1.9538242625903104e-05
2398,1.95382426259031e-05
2399,1.95382426259031e-05
2400,1.9538242625903104e-05
2401,1.9538242625903104e-05
2402,1.95382426259031e-05
2403,1.95382426259031e-05
2404,1.9538242625903104e-05
2405,1.95382426259031e-05
2406,1.9538242625903104e-05
2407,1.9538242625903104e-05
2408,1.9538173332104696e-05
2409,1.95381733321047e-05
2410,1.9538173332104696e-05
2411,1.95381733321047e-05
2412,1.95381733321047e-05
2413,1.9538167442559887e-05
2414,1.953815799294553e-05
2415,1.953815799294553e-05
2416,1.9538157992945534e-05
2417,1.953815799294553e-05
2418,1.953815799294553e-05
2419,1.953815799294553e-05
2420,1.9538157992945534e-05
2421,1.953815799294553e-05
2422,1.953815799294553e-05
2423,1.953815799294553e-05
2424,1.953815799294553e-05
2425,1.9538157992945534e-05
2426,1.953815799294553e-05
2427,1.953815799294553e-05
2428,1.953815799294553e-05
2429,1.953815799294553e-05
2430,1.953815799294553e-05
2431,1.9538157992945534e-05
2432,1.953815799294553e-05
2433,1.9538157992945534e-05
2434,1.953815799294553e-05
2435,1.9538157992945534e-05
2436,1.953815799294553e-05
2437,1.953776311710834e-05
2438,1.953776311710834e-05
2439,1.953776311710834e-05
2440,1.953776311710834e-05
2441,1.953776311710834e-05
2442,1.953776311710834e-05
2443,1.953776311710834e-05
2444,1.953776311710834e-05
2445,1.9537763117108336e-05
2446,1.953776311710834e-05
2447,1.953776311710834e-05
2448,1.953776311710834e-05
2449,1.953776311710834e-05
2450,1.953776311710834e-05
2451,1.953774393254291e-05
2452,1.953774393254291e-05
2453,1.953774393254291e-05
2454,1.953774393254291e-05
2455,1.953774393254291e-05
2456,1.953774393254291e-05
2457,1.953774393254291e-05
2458,1.953774393254291e-05
2459,1.953774393254291e-05
2460,1.953774393254291e-05
2461,1.953774393254291e-05
2462,1.953774393254291e-05
2463,1.953774393254291e-05
2464,1.953774393254291e-05
2465,1.953774393254291e-05
2466,1.953774393254291e-05
2467,1.953774393254291e-05
2468,1.953774393254291e-05
2469,1.953774393254291e-05
2470,1.953774393254291e-05
2471,1.953774393254291e-05
2472,1.953774393254291e-05
2473,1.953774393254291e-05
2474,1.953774393254291e-05
2475,1.953774393254291e-05
2476,1.953774393254291e-05
2477,1.953774393254291e-05
2478,1.953774393254291e-05
2479,1.953774393254291e-05
2480,1.953774393254291e-05
2481,1.9537317216628724e-05
2482,1.9537317216628724e-05
2483,1.9537317216628724e-05
2484,1.953730930926436e-05
2485,1.9537309309264358e-05
2486,1.953730930926436e-05
2487,1.953723859310323e-05
2488,1.953719149780227e-05
2489,1.953719149780227e-05
2490,1.9537191497802275e-05
2491,1.953719149780227e-05
2492,1.953719149780227e-05
2493,1.953719149780227e-05
2494,1.953719149780227e-05
2495,1.953719149780227e-05
2496,1.953719149780227e-05
2497,1.9536764858605617e-05
2498,1.9536764858605617e-05
2499,1.9536764858605617e-05
2500,1.9536764858605617e-05
2501,1.9536764858605617e-05
2502,1.9536644229797954e-05
2503,1.9536426296799856e-05
2504,1.953642629679986e-05
2505,1.953642629679986e-05
2506,1.953642629679986e-05
2507,1.9536426296799856e-05
2508,1.9536426296799856e-05
2509,1.953642629679986e-05
2510,1.9536398177621917e-05
2511,1.9536398177621917e-05
2512,1.9536398177621914e-05
2513,1.9536398177621914e-05
2514,1.9536398177621914e-05
2515,1.9536398177621917e-05
2516,1.9536398177621917e-05
2517,1.9536398177621917e-05
2518,1.9536398177621917e-05
2519,1.9536398177621917e-05
2520,1.9536398177621917e-05
2521,1.9536398177621914e-05
2522,1.9536398177621914e-05
2523,1.9536398177621914e-05
2524,1.9536398177621917e-05
2525,1.9536398177621917e-05
2526,1.9536398177621917e-05
2527,1.9536398177621917e-05
2528,1.9536398177621914e-05
2529,1.9536304718476408e-05
2530,1.9536123692843027e-05
2531,1.953600725381407e-05
2532,1.9536007253814073e-05
2533,1.9536007253814066e-05
2534,1.9536007253814066e-05
2535,1.9536007253814066e-05
2536,1.9536007253814066e-05
2537,1.953600725381407e-05
2538,1.9536007253814066e-05
2539,1.9536007253814066e-05
2540,1.9536007253814066e-05
2541,1.953600725381407e-05
2542,1.9535843949397087e-05
2543,1.9535822104751067e-05
2544,1.9535822104751067e-05
2545,1.953582210475107e-05
2546,1.9535822104751067e-05
2547,1.9535822104751067e-05
2548,1.9535822104751074e-05
2549,1.9535822104751067e-05
2550,1.953582210475107e-05
2551,1.9535822104751067e-05
2552,1.9535822104751067e-05
2553,1.9535822104751067e-05
2554,1.9535605988361763e-05
2555,1.953560598836176e-05
2556,1.953560598836176e-05
2557,1.953560598836176e-05
2558,1.9535605988361763e-05
2559,1.953560598836176e-05
2560,1.953560598836176e-05
2561,1.9535605988361763e-05
2562,1.9535605988361763e-05
2563,1.953560598836176e-05
2564,1.9535605988361763e-05
2565,1.9535605988361763e-05
2566,1.9535605988361763e-05
2567,1.953560598836176e-05
2568,1.9535605988361763e-05
2569,1.953560598836176e-05
2570,1.953560598836176e-05
2571,1.9535605988361763e-05
2572,1.9535605988361763e-05
2573,1.9535605988361763e-05
2574,1.9535605988361763e-05
2575,1.9535605988361763e-05
2576,1.953560598836176e-05
